ID,Label
579,18
580,18
581,18
582,7
583,12
584,20
585,7
586,4
587,5
588,3
589,15
590,5
591,7
592,14
593,1
594,8
595,3
596,4
597,14
598,21
599,6
600,18
601,5
602,23
603,22
604,13
605,13
606,8
607,21
608,7
609,23
610,7
611,21
612,16
613,19
614,4
615,2
616,8
617,13
618,23
619,3
620,0
621,9
622,9
623,13
624,14
625,16
626,3
627,1
628,5
629,23
630,20
631,19
632,19
633,4
634,5
635,13
636,14
637,6
638,1
639,13
640,11
641,14
642,22
643,13
644,7
645,11
646,11
647,23
648,2
649,8
650,0
651,20
652,18
653,5
654,8
655,20
656,6
657,4
658,11
659,12
660,12
661,4
662,23
663,22
664,13
665,17
666,20
667,3
668,3
669,23
670,17
671,20
672,20
673,8
674,21
675,18
676,2
677,7
678,18
679,7
680,13
681,15
682,8
683,21
684,7
685,17
686,12
687,11
688,4
689,1
690,21
691,6
692,16
693,5
694,12
695,6
696,1
697,4
698,16
699,13
700,14
701,0
702,3
703,7
704,6
705,12
706,23
707,5
708,11
709,14
710,12
711,16
712,20
713,23
714,13
715,2
716,3
717,19
718,8
719,17
720,1
721,3
722,12
723,3
724,4
725,21
726,12
727,1
728,13
729,22
730,5
731,13
732,4
733,22
734,4
735,12
736,17
737,13
738,21
739,4
740,1
741,14
742,8
743,0
744,19
745,4
746,8
747,16
748,1
749,20
750,21
751,21
752,7
753,12
754,15
755,12
756,13
757,13
758,4
759,11
760,18
761,2
762,13
763,21
764,16
765,4
766,16
767,18
768,17
769,4
770,18
771,1
772,14
773,5
774,2
775,7
776,8
777,22
778,12
779,11
780,5
781,8
782,14
783,13
784,1
785,15
786,5
787,4
788,21
789,13
790,1
791,8
792,18
793,11
794,3
795,4
796,13
797,5
798,7
799,4
800,2
801,12
802,14
803,3
804,12
805,6
806,13
807,17
808,17
809,4
810,5
811,17
812,0
813,13
814,23
815,18
816,3
817,3
818,8
819,14
820,7
821,2
822,1
823,4
824,5
825,3
826,3
827,0
828,6
829,18
830,14
831,12
832,9
833,1
834,1
835,3
836,2
837,0
838,1
839,7
840,11
841,11
842,17
843,17
844,3
845,19
846,4
847,14
848,0
849,3
850,9
851,3
852,19
853,23
854,3
855,6
856,13
857,1
858,23
859,3
860,6
861,20
862,6
863,18
864,8
865,0
866,18
867,13
868,20
869,2
870,3
871,2
872,5
873,5
874,4
875,15
876,5
877,2
878,13
879,7
880,13
881,6
882,4
883,23
884,13
885,18
886,7
887,4
888,17
889,8
890,7
891,15
892,6
893,21
894,13
895,20
896,11
897,12
898,11
899,11
900,6
901,0
902,13
903,22
904,15
905,3
906,11
907,11
908,11
909,7
910,6
911,0
912,8
913,23
914,18
915,17
916,15
917,7
918,0
919,15
920,4
921,17
922,2
923,21
924,13
925,21
926,1
927,5
928,0
929,13
930,0
931,8
932,14
933,2
934,5
935,7
936,13
937,2
938,12
939,21
940,22
941,4
942,8
943,2
944,19
945,8
946,11
947,7
948,8
949,17
950,12
951,13
952,21
953,2
954,7
955,2
956,21
957,6
958,1
959,6
960,3
961,20
962,11
963,14
964,9
965,16
966,3
967,0
968,0
969,2
970,1
971,3
972,23
973,9
974,7
975,5
976,20
977,13
978,2
979,21
980,11
981,15
982,1
983,20
984,5
985,0
986,6
987,13
988,13
989,15
990,7
991,21
992,21
993,21
994,1
995,6
996,4
997,8
998,21
999,4
1000,5
1001,11
1002,15
1003,15
1004,19
1005,10
1006,4
1007,3
1008,12
1009,18
1010,8
1011,22
1012,3
1013,21
1014,2
1015,6
1016,22
1017,2
1018,9
1019,3
1020,13
1021,6
1022,8
1023,13
1024,4
1025,2
1026,17
1027,1
1028,15
1029,8
1030,1
1031,18
1032,21
1033,11
1034,6
1035,22
1036,13
1037,12
1038,6
1039,18
1040,14
1041,21
1042,4
1043,3
1044,12
1045,4
1046,12
1047,3
1048,23
1049,21
1050,4
1051,1
1052,17
1053,15
1054,16
1055,8
1056,4
1057,7
1058,8
1059,4
1060,14
1061,8
1062,17
1063,20
1064,15
1065,21
1066,0
1067,4
1068,13
1069,3
1070,17
1071,11
1072,8
1073,21
1074,3
1075,18
1076,2
1077,15
1078,18
1079,20
1080,13
1081,17
1082,15
1083,17
1084,21
1085,12
1086,0
1087,20
1088,13
1089,1
1090,15
1091,11
1092,5
1093,6
1094,23
1095,18
1096,23
1097,7
1098,12
1099,23
1100,23
1101,20
1102,13
1103,1
1104,6
1105,2
1106,11
1107,1
1108,6
1109,13
1110,7
1111,16
1112,19
1113,2
1114,15
1115,14
1116,19
1117,3
1118,4
1119,18
1120,3
1121,13
1122,8
1123,13
1124,11
1125,0
1126,3
1127,13
1128,13
1129,18
1130,13
1131,15
1132,22
1133,13
1134,5
1135,3
1136,8
1137,4
1138,20
1139,19
1140,14
1141,9
1142,8
1143,15
1144,21
1145,18
1146,13
1147,6
1148,21
1149,20
1150,13
1151,13
1152,17
1153,11
1154,3
1155,14
1156,16
1157,18
1158,14
1159,4
1160,13
1161,13
1162,1
1163,1
1164,23
1165,13
1166,22
1167,8
1168,5
1169,16
1170,5
1171,15
1172,14
1173,17
1174,0
1175,0
1176,13
1177,3
1178,14
1179,7
1180,21
1181,14
1182,5
1183,5
1184,13
1185,19
1186,0
1187,6
1188,7
1189,19
1190,10
1191,13
1192,21
1193,4
1194,2
1195,9
1196,3
1197,23
1198,14
1199,19
1200,13
1201,17
1202,6
1203,23
1204,18
1205,3
1206,1
1207,18
1208,3
1209,8
1210,5
1211,7
1212,7
1213,5
1214,15
1215,5
1216,3
1217,13
1218,13
1219,1
1220,23
1221,11
1222,13
1223,11
1224,13
1225,11
1226,20
1227,8
1228,18
1229,5
1230,23
1231,7
1232,22
1233,4
1234,13
1235,22
1236,18
1237,5
1238,3
1239,21
1240,9
1241,13
1242,2
1243,18
1244,5
1245,17
1246,13
1247,1
1248,4
1249,5
1250,4
1251,18
1252,5
1253,17
1254,17
1255,2
1256,2
1257,5
1258,3
1259,8
1260,0
1261,4
1262,15
1263,4
1264,13
1265,2
1266,4
1267,3
1268,6
1269,13
1270,9
1271,12
1272,2
1273,13
1274,15
1275,19
1276,5
1277,23
1278,20
1279,22
1280,5
1281,9
1282,20
1283,5
1284,13
1285,7
1286,6
1287,20
1288,11
1289,1
1290,13
1291,13
1292,3
1293,20
1294,14
1295,8
1296,15
1297,7
1298,16
1299,6
1300,1
1301,5
1302,20
1303,8
1304,14
1305,5
1306,5
1307,8
1308,8
1309,17
1310,13
1311,3
1312,0
1313,23
1314,4
1315,0
1316,20
1317,15
1318,12
1319,8
1320,4
1321,6
1322,14
1323,13
1324,9
1325,5
1326,3
1327,11
1328,8
1329,20
1330,17
1331,20
1332,4
1333,18
1334,23
1335,6
1336,13
1337,1
1338,16
1339,5
1340,2
1341,14
1342,5
1343,0
1344,5
1345,17
1346,5
1347,22
1348,13
1349,18
1350,19
1351,11
1352,5
1353,7
1354,6
1355,15
1356,13
1357,1
1358,15
1359,22
1360,13
1361,3
1362,4
1363,18
1364,1
1365,20
1366,15
1367,5
1368,13
1369,6
1370,8
1371,23
1372,8
1373,16
1374,17
1375,18
1376,15
1377,3
1378,22
1379,15
1380,1
1381,5
1382,11
1383,2
1384,12
1385,6
1386,12
1387,18
1388,8
1389,22
1390,8
1391,19
1392,21
1393,6
1394,7
1395,11
1396,23
1397,17
1398,12
1399,5
1400,8
1401,14
1402,1
1403,20
1404,22
1405,6
1406,3
1407,5
1408,0
1409,12
1410,21
1411,21
1412,21
1413,14
1414,16
1415,7
1416,15
1417,3
1418,4
1419,5
1420,3
1421,6
1422,12
1423,15
1424,4
1425,7
1426,17
1427,12
1428,6
1429,15
1430,1
1431,5
1432,21
1433,23
1434,15
1435,13
1436,23
1437,17
1438,13
1439,12
1440,5
1441,7
1442,2
1443,15
1444,5
1445,15
1446,15
1447,13
1448,4
1449,13
1450,11
1451,8
1452,18
1453,21
1454,7
1455,1
1456,15
1457,9
1458,9
1459,12
1460,1
1461,4
1462,11
1463,5
1464,19
1465,0
1466,23
1467,13
1468,5
1469,21
1470,2
1471,20
1472,8
1473,10
1474,21
1475,10
1476,8
1477,5
1478,11
1479,1
1480,4
1481,14
1482,4
1483,7
1484,15
1485,7
1486,2
1487,13
1488,9
1489,1
1490,12
1491,3
1492,18
1493,6
1494,9
1495,1
1496,21
1497,1
1498,3
1499,17
1500,6
1501,23
1502,13
1503,4
1504,4
1505,13
1506,18
1507,6
1508,5
1509,5
1510,16
1511,14
1512,6
1513,9
1514,21
1515,13
1516,17
1517,1
1518,11
1519,22
1520,18
1521,16
1522,13
1523,18
1524,13
1525,16
1526,3
1527,11
1528,3
1529,0
1530,12
1531,13
1532,4
1533,21
1534,3
1535,14
1536,20
1537,20
1538,20
1539,15
1540,11
1541,8
1542,14
1543,19
1544,20
1545,17
1546,4
1547,18
1548,4
1549,13
1550,9
1551,23
1552,17
1553,4
1554,7
1555,6
1556,13
1557,15
1558,23
1559,3
1560,1
1561,5
1562,15
1563,14
1564,16
1565,6
1566,15
1567,17
1568,23
1569,14
1570,7
1571,3
1572,1
1573,4
1574,12
1575,19
1576,20
1577,3
1578,8
1579,6
1580,7
1581,12
1582,1
1583,7
1584,17
1585,8
1586,8
1587,17
1588,22
1589,23
1590,14
1591,0
1592,18
1593,4
1594,4
1595,3
1596,13
1597,7
1598,2
1599,4
1600,15
1601,20
1602,8
1603,4
1604,8
1605,0
1606,20
1607,8
1608,5
1609,18
1610,13
1611,16
1612,12
1613,15
1614,4
1615,21
1616,13
1617,5
1618,17
1619,2
1620,2
1621,13
1622,9
1623,5
1624,15
1625,0
1626,17
1627,7
1628,6
1629,22
1630,5
1631,8
1632,11
1633,3
1634,20
1635,0
1636,6
1637,16
1638,19
1639,19
1640,14
1641,21
1642,21
1643,15
1644,5
1645,6
1646,12
1647,22
1648,20
1649,5
1650,14
1651,6
1652,22
1653,20
1654,7
1655,18
1656,13
1657,8
1658,5
1659,1
1660,15
1661,8
1662,6
1663,16
1664,19
1665,4
1666,19
1667,10
1668,1
1669,14
1670,17
1671,15
1672,17
1673,4
1674,0
1675,13
1676,2
1677,4
1678,0
1679,2
1680,8
1681,8
1682,5
1683,13
1684,3
1685,7
1686,23
1687,3
1688,15
1689,7
1690,23
1691,11
1692,19
1693,3
1694,17
1695,1
1696,7
1697,1
1698,14
1699,13
1700,6
1701,20
1702,14
1703,5
1704,21
1705,13
1706,16
1707,3
1708,4
1709,13
1710,8
1711,13
1712,17
1713,1
1714,11
1715,20
1716,6
1717,14
1718,6
1719,1
1720,7
1721,14
1722,21
1723,12
1724,13
1725,8
1726,3
1727,3
1728,12
1729,23
1730,13
1731,4
1732,21
1733,16
1734,13
1735,5
1736,15
1737,7
1738,5
1739,0
1740,12
1741,17
1742,4
1743,0
1744,4
1745,22
1746,3
1747,17
1748,9
1749,2
1750,7
1751,17
1752,16
1753,1
1754,14
1755,6
1756,18
1757,6
1758,16
1759,4
1760,17
1761,22
1762,21
1763,9
1764,2
1765,13
1766,17
1767,22
1768,4
1769,18
1770,9
1771,20
1772,13
1773,13
1774,4
1775,9
1776,15
1777,8
1778,16
1779,13
1780,7
1781,13
1782,23
1783,15
1784,17
1785,2
1786,11
1787,7
1788,7
1789,20
1790,23
1791,12
1792,12
1793,11
1794,5
1795,1
1796,18
1797,20
1798,13
1799,19
1800,22
1801,4
1802,16
1803,18
1804,20
1805,19
1806,5
1807,1
1808,19
1809,1
1810,8
1811,17
1812,5
1813,20
1814,1
1815,21
1816,21
1817,6
1818,23
1819,5
1820,12
1821,20
1822,20
1823,12
1824,3
1825,23
1826,4
1827,11
1828,7
1829,12
1830,1
1831,4
1832,9
1833,3
1834,12
1835,20
1836,2
1837,14
1838,23
1839,18
1840,1
1841,23
1842,20
1843,4
1844,15
1845,15
1846,11
1847,14
1848,11
1849,17
1850,21
1851,7
1852,8
1853,2
1854,8
1855,6
1856,6
1857,8
1858,18
1859,7
1860,6
1861,22
1862,4
1863,5
1864,23
1865,6
1866,5
1867,3
1868,21
1869,22
1870,13
1871,7
1872,7
1873,23
1874,21
1875,8
1876,8
1877,4
1878,13
1879,18
1880,23
1881,7
1882,16
1883,3
1884,3
1885,4
1886,14
1887,1
1888,23
1889,4
1890,13
1891,22
1892,15
1893,15
1894,7
1895,15
1896,9
1897,21
1898,19
1899,16
1900,15
1901,6
1902,17
1903,21
1904,0
1905,22
1906,22
1907,20
1908,1
1909,2
1910,20
1911,1
1912,1
1913,11
1914,21
1915,13
1916,7
1917,17
1918,7
1919,20
1920,13
1921,23
1922,23
1923,2
1924,12
1925,1
1926,22
1927,2
1928,7
1929,4
1930,1
1931,22
1932,2
1933,7
1934,21
1935,13
1936,23
1937,2
1938,7
1939,8
1940,12
1941,8
1942,11
1943,5
1944,2
1945,5
1946,4
1947,17
1948,3
1949,7
1950,13
1951,15
1952,4
1953,19
1954,3
1955,20
1956,22
1957,18
1958,6
1959,4
1960,7
1961,16
1962,14
1963,5
1964,5
1965,12
1966,18
1967,11
1968,22
1969,7
1970,15
1971,9
1972,15
1973,16
1974,19
1975,9
1976,7
1977,11
1978,13
1979,13
1980,3
1981,20
1982,13
1983,9
1984,14
1985,18
1986,13
1987,13
1988,20
1989,11
1990,5
1991,4
1992,16
1993,18
1994,1
1995,15
1996,12
1997,9
1998,14
1999,0
2000,13
2001,11
2002,12
2003,1
2004,15
2005,5
2006,7
2007,7
2008,8
2009,13
2010,7
2011,1
2012,4
2013,22
2014,4
2015,17
2016,23
2017,3
2018,6
2019,13
2020,20
2021,6
2022,4
2023,11
2024,19
2025,7
2026,18
2027,4
2028,12
2029,13
2030,20
2031,18
2032,0
2033,18
2034,6
2035,4
2036,23
2037,12
2038,13
2039,5
2040,3
2041,11
2042,7
2043,8
2044,13
2045,14
2046,8
2047,5
2048,22
2049,7
2050,13
2051,6
2052,18
2053,23
2054,11
2055,20
2056,23
2057,5
2058,11
2059,3
2060,9
2061,2
2062,1
2063,11
2064,2
2065,23
2066,15
2067,23
2068,13
2069,22
2070,17
2071,20
2072,17
2073,23
2074,7
2075,16
2076,6
2077,11
2078,5
2079,5
2080,20
2081,14
2082,11
2083,3
2084,20
2085,3
2086,5
2087,8
2088,18
2089,10
2090,22
2091,14
2092,3
2093,23
2094,6
2095,4
2096,7
2097,2
2098,23
2099,12
2100,6
2101,13
2102,6
2103,11
2104,13
2105,16
2106,17
2107,11
2108,2
2109,17
2110,5
2111,5
2112,13
2113,3
2114,17
2115,6
2116,14
2117,13
2118,17
2119,14
2120,7
2121,10
2122,1
2123,11
2124,7
2125,3
2126,13
2127,7
2128,0
2129,14
2130,13
2131,11
2132,9
2133,18
2134,3
2135,13
2136,13
2137,21
2138,15
2139,7
2140,3
2141,8
2142,1
2143,7
2144,23
2145,13
2146,13
2147,17
2148,0
2149,18
2150,17
2151,1
2152,23
2153,5
2154,17
2155,18
2156,13
2157,9
2158,22
2159,13
2160,3
2161,13
2162,15
2163,13
2164,16
2165,6
2166,4
2167,15
2168,13
2169,12
2170,3
2171,18
2172,1
2173,8
2174,12
2175,8
2176,3
2177,7
2178,13
2179,17
2180,11
2181,5
2182,7
2183,7
2184,15
2185,18
2186,13
2187,9
2188,13
2189,20
2190,7
2191,6
2192,14
2193,13
2194,0
2195,6
2196,11
2197,20
2198,13
2199,13
2200,3
2201,17
2202,11
2203,6
2204,23
2205,15
2206,17
2207,13
2208,3
2209,15
2210,1
2211,6
2212,13
2213,13
2214,5
2215,12
2216,23
2217,4
2218,0
2219,6
2220,3
2221,5
2222,21
2223,14
2224,12
2225,8
2226,15
2227,20
2228,16
2229,16
2230,7
2231,22
2232,10
2233,21
2234,7
2235,11
2236,21
2237,7
2238,20
2239,19
2240,14
2241,23
2242,14
2243,4
2244,18
2245,22
2246,3
2247,8
2248,8
2249,8
2250,22
2251,13
2252,13
2253,13
2254,19
2255,6
2256,19
2257,4
2258,17
2259,22
2260,14
2261,19
2262,8
2263,14
2264,8
2265,20
2266,4
2267,4
2268,15
2269,13
2270,4
2271,19
2272,5
2273,1
2274,23
2275,16
2276,0
2277,4
2278,5
2279,23
2280,18
2281,19
2282,15
2283,15
2284,18
2285,14
2286,15
2287,9
2288,12
2289,3
2290,0
2291,12
2292,11
2293,23
2294,19
2295,1
2296,11
2297,14
2298,17
2299,0
2300,10
2301,17
2302,13
2303,5
2304,13
2305,15
2306,5
2307,11
2308,0
2309,13
2310,7
2311,13
2312,5
2313,15
2314,23
2315,12
2316,12
2317,19
2318,13
2319,4
2320,1
2321,13
2322,5
2323,0
2324,2
2325,1
2326,7
2327,13
2328,17
2329,0
2330,5
2331,13
2332,5
2333,6
2334,4
2335,15
2336,6
2337,15
2338,20
2339,0
2340,16
2341,16
2342,3
2343,6
2344,7
2345,0
2346,12
2347,7
2348,1
2349,4
2350,15
2351,17
2352,7
2353,10
2354,11
2355,13
2356,13
2357,13
2358,16
2359,0
2360,17
2361,20
2362,20
2363,14
2364,0
2365,3
2366,13
2367,6
2368,4
2369,7
2370,13
2371,23
2372,4
2373,0
2374,4
2375,23
2376,3
2377,8
2378,4
2379,1
2380,7
2381,1
2382,14
2383,4
2384,22
2385,1
2386,3
2387,1
2388,9
2389,19
2390,3
2391,13
2392,22
2393,13
2394,20
2395,20
2396,18
2397,3
2398,12
2399,14
2400,3
2401,15
2402,7
2403,21
2404,4
2405,6
2406,7
2407,3
2408,12
2409,17
2410,22
2411,23
2412,20
2413,11
2414,21
2415,7
2416,15
2417,4
2418,20
2419,5
2420,13
2421,2
2422,5
2423,5
2424,6
2425,4
2426,2
2427,7
2428,4
2429,6
2430,3
2431,1
2432,21
2433,14
2434,3
2435,16
2436,19
2437,2
2438,6
2439,11
2440,4
2441,17
2442,13
2443,16
2444,22
2445,13
2446,13
2447,13
2448,13
2449,13
2450,4
2451,3
2452,23
2453,13
2454,17
2455,20
2456,17
2457,4
2458,1
2459,21
2460,18
2461,19
2462,5
2463,0
2464,1
2465,1
2466,14
2467,23
2468,17
2469,7
2470,18
2471,17
2472,16
2473,11
2474,7
2475,20
2476,1
2477,16
2478,0
2479,20
2480,14
2481,4
2482,4
2483,11
2484,8
2485,14
2486,8
2487,20
2488,13
2489,13
2490,4
2491,4
2492,2
2493,4
2494,9
2495,5
2496,1
2497,8
2498,20
2499,21
2500,9
2501,1
2502,11
2503,1
2504,5
2505,4
2506,17
2507,2
2508,7
2509,3
2510,4
2511,21
2512,22
2513,5
2514,11
2515,15
2516,23
2517,1
2518,7
2519,23
2520,4
2521,8
2522,5
2523,2
2524,0
2525,13
2526,8
2527,13
2528,20
2529,14
2530,1
2531,15
2532,14
2533,2
2534,17
2535,13
2536,11
2537,5
2538,1
2539,11
2540,12
2541,17
2542,13
2543,18
2544,7
2545,8
2546,1
2547,6
2548,10
2549,1
2550,5
2551,13
2552,0
2553,13
2554,3
2555,12
2556,11
2557,5
2558,3
2559,9
2560,4
2561,19
2562,19
2563,23
2564,22
2565,20
2566,6
2567,0
2568,14
2569,14
2570,22
2571,11
2572,1
2573,16
2574,17
2575,13
2576,8
2577,13
2578,5
2579,1
2580,14
2581,8
2582,16
2583,20
2584,18
2585,4
2586,12
2587,6
2588,1
2589,13
2590,21
2591,2
2592,0
2593,11
2594,19
2595,1
2596,14
2597,12
2598,5
2599,11
2600,16
2601,2
2602,13
2603,21
2604,15
2605,23
2606,19
2607,2
2608,12
2609,17
2610,13
2611,8
2612,9
2613,7
2614,4
2615,15
2616,5
2617,12
2618,0
2619,3
2620,4
2621,2
2622,13
2623,7
2624,13
2625,4
2626,0
2627,21
2628,13
2629,18
2630,3
2631,5
2632,5
2633,4
2634,11
2635,8
2636,3
2637,3
2638,13
2639,18
2640,12
2641,19
2642,0
2643,13
2644,4
2645,22
2646,11
2647,3
2648,7
2649,2
2650,7
2651,7
2652,17
2653,18
2654,19
2655,14
2656,12
2657,6
2658,4
2659,7
2660,7
2661,4
2662,22
2663,18
2664,21
2665,7
2666,17
2667,4
2668,6
2669,3
2670,14
2671,1
2672,5
2673,0
2674,1
2675,7
2676,4
2677,13
2678,5
2679,11
2680,21
2681,13
2682,7
2683,3
2684,2
2685,1
2686,22
2687,11
2688,13
2689,1
2690,10
2691,12
2692,23
2693,21
2694,6
2695,20
2696,22
2697,19
2698,3
2699,16
2700,5
2701,4
2702,5
2703,4
2704,17
2705,20
2706,4
2707,15
2708,7
2709,1
2710,14
2711,18
2712,4
2713,4
2714,11
2715,13
2716,2
2717,19
2718,12
2719,13
2720,8
2721,2
2722,15
2723,21
2724,21
2725,23
2726,11
2727,17
2728,22
2729,3
2730,21
2731,7
2732,20
2733,20
2734,23
2735,17
2736,18
2737,2
2738,18
2739,1
2740,1
2741,3
2742,22
2743,5
2744,12
2745,7
2746,2
2747,18
2748,1
2749,5
2750,1
2751,20
2752,2
2753,3
2754,14
2755,13
2756,4
2757,4
2758,1
2759,5
2760,23
2761,11
2762,23
2763,3
2764,7
2765,4
2766,7
2767,13
2768,13
2769,12
2770,19
2771,13
2772,19
2773,9
2774,13
2775,5
2776,4
2777,5
2778,3
2779,20
2780,2
2781,11
2782,21
2783,14
2784,5
2785,20
2786,5
2787,18
2788,23
2789,1
2790,16
2791,1
2792,14
2793,3
2794,7
2795,21
2796,11
2797,3
2798,13
2799,5
2800,23
2801,3
2802,20
2803,4
2804,20
2805,4
2806,4
2807,0
2808,8
2809,5
2810,7
2811,17
2812,1
2813,21
2814,19
2815,8
2816,3
2817,5
2818,15
2819,5
2820,23
2821,7
2822,6
2823,23
2824,22
2825,13
2826,23
2827,7
2828,5
2829,2
2830,22
2831,5
2832,21
2833,21
2834,21
2835,8
2836,21
2837,8
2838,10
2839,7
2840,1
2841,4
2842,22
2843,16
2844,23
2845,1
2846,3
2847,8
2848,14
2849,15
2850,13
2851,14
2852,0
2853,5
2854,20
2855,16
2856,11
2857,18
2858,17
2859,4
2860,15
2861,22
2862,13
2863,15
2864,20
2865,6
2866,1
2867,19
2868,20
2869,4
2870,3
2871,11
2872,22
2873,21
2874,11
2875,12
2876,2
2877,1
2878,9
2879,1
2880,6
2881,23
2882,21
2883,21
2884,17
2885,7
2886,6
2887,4
2888,0
2889,11
2890,7
2891,6
2892,14
2893,13
2894,3
2895,6
2896,4
2897,13
2898,11
2899,17
2900,1
2901,13
2902,3
2903,3
2904,0
2905,14
2906,7
2907,0
2908,18
2909,15
2910,19
2911,6
2912,9
2913,17
2914,17
2915,7
2916,20
2917,23
2918,22
2919,18
2920,6
2921,21
2922,22
2923,17
2924,17
2925,16
2926,3
2927,15
2928,4
2929,0
2930,2
2931,3
2932,2
2933,0
2934,21
2935,12
2936,11
2937,13
2938,19
2939,21
2940,2
2941,13
2942,7
2943,6
2944,7
2945,16
2946,9
2947,12
2948,10
2949,20
2950,12
2951,2
2952,4
2953,19
2954,1
2955,9
2956,16
2957,0
2958,17
2959,13
2960,13
2961,7
2962,12
2963,23
2964,8
2965,13
2966,23
2967,2
2968,1
2969,9
2970,3
2971,14
2972,19
2973,12
2974,17
2975,9
2976,18
2977,13
2978,9
2979,5
2980,12
2981,17
2982,1
2983,23
2984,15
2985,15
2986,0
2987,3
2988,13
2989,17
2990,17
2991,13
2992,6
2993,11
2994,5
2995,2
2996,14
